"Holdout_MAE","NLL","log_N","log_k0","log_cooling_rate","log_c_repulsion"
0.846000688614595,365.43069157841,1.79175946922805,2.91110218427561,-3.81826335248384,-3.91531829885573
0.83606506028083,269.509503618762,1.93051328561732,2.73069681053924,-4.8987602784357,-5.06000665893516
0.81288517991518,264.504755244244,2.29834384090245,1.60844425771413,-3.62943712991401,-6.07237314798998
0.80596464465256,262.982856471005,2.19348359778787,2.47882380795314,-3.69792818510702,-4.87414908173516
0.812490042109507,264.418209651765,1.91661633534141,2.32280066303887,-4.8797044257997,-6.09066076436156
0.828482777676234,267.887855255427,1.95652791526176,2.74137473344344,-3.39741555595194,-4.59633984982272
0.820608758667891,266.188027193803,2.19402600854279,2.24320894969244,-3.77555584424663,-4.21474009810629
0.826996933865306,267.568334251914,1.79514979562862,2.44365827358142,-3.99921958151265,-4.81003612926097
0.868988688381482,276.384517768653,2.13716693828237,1.15895993589571,-3.33250184931114,-4.97716902082694
0.825752230927081,267.300226822655,2.16537522051045,2.51671121010726,-4.05275752376133,-5.39579541289845
0.853805919853999,273.247054075827,1.87591195057246,2.74772892611971,-4.19418746924759,-5.83217388551138
0.832472978511546,268.7430943097,1.99049105802097,2.84708857159833,-3.54722002345645,-5.26500087217101
0.824710575561725,267.075544777204,1.7515404286846,2.012865293131,-3.59436808759272,-5.65339166004862
0.836542595508291,269.611142843601,2.15348225686088,1.66671322338094,-3.71061823681935,-5.61208296922853
0.820523905326987,266.169620522575,1.94781842919962,2.33071909023503,-3.72523150629007,-4.19303495159707
0.846409185521913,271.698277084718,1.93220143872301,1.393129040533,-3.03053794242443,-5.91401124768013
0.86647651415208,275.869189285531,2.02112944684973,2.95104454219198,-5.19457648352863,-6.30606173976112
0.797255012693435,261.048836097222,2.05610804957587,2.02025481643274,-4.26314572768134,-5.67135180273293
0.829619027758607,268.131811984331,1.81711004334357,2.61355624578695,-3.14804573962783,-5.51803339206759
0.836815316280261,269.669163064498,1.75260550986059,1.48860280364175,-3.20509462617946,-4.69399890156241
0.79885880328071,261.406548458025,1.68415579461546,1.82326146935179,-3.69428890804219,-5.80338644023162
